Label,Temperatura,Humedad,ResistenciaGas
Manzanas,31.85,49.47,109.1
Manzanas,31.85,49.46,108.61
Manzanas,31.86,49.48,109.24
Manzanas,31.85,49.46,108.61
Manzanas,31.86,49.48,109.1
Manzanas,31.86,49.48,108.75
Manzanas,31.86,49.5,109.45
Manzanas,31.86,49.49,108.61
Manzanas,31.86,49.5,108.75
Manzanas,31.86,49.47,108.82
Manzanas,31.86,49.48,109.45
Manzanas,31.86,49.48,108.34
Manzanas,31.86,49.48,108.61
Manzanas,31.86,49.48,108.4
Manzanas,31.86,49.48,108.61
Manzanas,31.86,49.49,108.89
Manzanas,31.86,49.47,109.03
Manzanas,31.86,49.47,109.59
Manzanas,31.86,49.47,108.68
Manzanas,31.86,49.47,108.75
Manzanas,31.86,49.46,109.1
Manzanas,31.86,49.46,109.03
Manzanas,31.86,49.46,108.75
Manzanas,31.86,49.46,108.96
Manzanas,31.87,49.46,109.1
Manzanas,31.86,49.46,109.45
Manzanas,31.87,49.46,108.61
Manzanas,31.87,49.45,108.47
Manzanas,31.87,49.45,108.68
Manzanas,31.87,49.45,109.1
Manzanas,31.87,49.45,108.82
Manzanas,31.87,49.47,108.54
Manzanas,31.87,49.45,109.17
Manzanas,31.87,49.45,108.89
Manzanas,31.87,49.45,108.75
Manzanas,31.87,49.44,109.17
Manzanas,31.87,49.43,108.82
Manzanas,31.87,49.44,108.47
Manzanas,31.87,49.44,109.38
Manzanas,31.87,49.43,109.24
Manzanas,31.87,49.44,109.03
Manzanas,31.87,49.44,108.82
Manzanas,31.87,49.45,109.24
Manzanas,31.87,49.46,109.38
Manzanas,31.87,49.46,108.89
Manzanas,31.87,49.46,108.89
Manzanas,31.87,49.46,108.4
Manzanas,31.87,49.46,108.4
Manzanas,31.87,49.46,108.54
Manzanas,31.87,49.46,108.2
Manzanas,31.87,49.48,108.75
Manzanas,31.87,49.49,108.89
Manzanas,31.87,49.49,108.47
Manzanas,31.87,49.49,108.75
Manzanas,31.87,49.51,108.47
Manzanas,31.87,49.5,108.89
Manzanas,31.87,49.5,109.31
Manzanas,31.87,49.51,108.54
Manzanas,31.87,49.52,108.61
Manzanas,31.87,49.54,108.34
Manzanas,31.87,49.52,108.75
Manzanas,31.87,49.53,108.54
Manzanas,31.87,49.52,108.34
Manzanas,31.87,49.55,108.27
Manzanas,31.87,49.54,108.27
Manzanas,31.87,49.54,108.47
Manzanas,31.87,49.54,108.96
Manzanas,31.87,49.54,108.61
Manzanas,31.87,49.54,108.27
Manzanas,31.87,49.54,108.68
Manzanas,31.87,49.53,108.27
Manzanas,31.87,49.55,108.27
Manzanas,31.88,49.54,108.54
Manzanas,31.88,49.54,108.34
Manzanas,31.88,49.54,108.68
Manzanas,31.88,49.54,108.47
Manzanas,31.88,49.54,108.54
Manzanas,31.88,49.53,108.47
Manzanas,31.88,49.53,108.89
Manzanas,31.88,49.52,109.17
Manzanas,31.88,49.52,108.4
Manzanas,31.88,49.52,108.47
Manzanas,31.88,49.53,108.4
Manzanas,31.88,49.52,109.03
Manzanas,31.88,49.52,108.2
Manzanas,31.88,49.54,108.27
Manzanas,31.88,49.52,108.34
Manzanas,31.88,49.52,108.34
Manzanas,31.88,49.51,108.47
Manzanas,31.88,49.5,108.82
Manzanas,31.88,49.49,108.61
Manzanas,31.88,49.48,108.27
Manzanas,31.88,49.48,108.47
Manzanas,31.88,49.47,108.47
Manzanas,31.88,49.47,108.75
Manzanas,31.89,49.47,108.96
Manzanas,31.88,49.48,108.75
Manzanas,31.89,49.47,108.68
Manzanas,31.88,49.47,108.54
Manzanas,31.88,49.49,108.13
Manzanas,31.89,49.49,108.54
Manzanas,31.89,49.51,108.2
Manzanas,31.88,49.51,109.1
Manzanas,31.89,49.51,108.75
Manzanas,31.89,49.51,108.61
Manzanas,31.89,49.52,108.27
Manzanas,31.89,49.51,108.54
Manzanas,31.89,49.51,107.99
Manzanas,31.89,49.51,107.79
Manzanas,31.89,49.5,108.68
Manzanas,31.89,49.5,108.34
Manzanas,31.89,49.49,109.03
Manzanas,31.89,49.5,108.68
Manzanas,31.89,49.49,109.03
Manzanas,31.89,49.5,108.13
Manzanas,31.89,49.51,108.34
Manzanas,31.89,49.5,108.34
Manzanas,31.89,49.5,108.61
Manzanas,31.89,49.49,108.13
Manzanas,31.89,49.48,108.47
Manzanas,31.89,49.47,108.68
Manzanas,31.89,49.48,108.2
Manzanas,31.89,49.47,109.03
Manzanas,31.89,49.46,108.61
Manzanas,31.89,49.47,108.54
Manzanas,31.89,49.46,108.47
Manzanas,31.89,49.47,109.1
Manzanas,31.89,49.47,108.06
Manzanas,31.89,49.48,108.4
Manzanas,31.89,49.49,107.79
Manzanas,31.89,49.51,108.34
Manzanas,31.9,49.49,108.68
Manzanas,31.9,49.51,108.47
Manzanas,31.89,49.51,107.99
Manzanas,31.89,49.53,108.4
Manzanas,31.9,49.53,108.47
Manzanas,31.89,49.53,108.27
Manzanas,31.89,49.52,109.03
Manzanas,31.9,49.52,108.13
Manzanas,31.9,49.53,107.99
Manzanas,31.89,49.53,108.06
Manzanas,31.89,49.52,108.96
Manzanas,31.9,49.54,108.68
Manzanas,31.9,49.54,108.47
Manzanas,31.9,49.53,108.13
Manzanas,31.9,49.53,108.4
Manzanas,31.9,49.55,107.99
Manzanas,31.9,49.55,108.13
Manzanas,31.9,49.55,108.54
Manzanas,31.9,49.55,108.4
Manzanas,31.9,49.55,108.13
Manzanas,31.9,49.54,108.47
Manzanas,31.9,49.53,108.34
Manzanas,31.9,49.55,108.4
Manzanas,31.9,49.55,108.2
Manzanas,31.9,49.55,108.4
Manzanas,31.9,49.55,108.34
Manzanas,31.9,49.55,108.34
Manzanas,31.9,49.55,107.86
Manzanas,31.9,49.53,108.13
Manzanas,31.9,49.53,108.06
Manzanas,31.9,49.51,107.65
Manzanas,31.9,49.53,108.61
Manzanas,31.9,49.52,108.47
Manzanas,31.91,49.53,108.4
Manzanas,31.91,49.54,108.54
Manzanas,31.91,49.52,108.4
Manzanas,31.91,49.53,108.68
Manzanas,31.9,49.52,108.27
Manzanas,31.91,49.51,107.99
Manzanas,31.9,49.52,108.34
Manzanas,31.9,49.53,107.65
Manzanas,31.91,49.54,108.06
Manzanas,31.91,49.53,108.13
Manzanas,31.91,49.55,107.86
Manzanas,31.91,49.54,108.75
Manzanas,31.91,49.53,107.93
Manzanas,31.91,49.54,108.2
Manzanas,31.91,49.53,108.27
Manzanas,31.91,49.54,108.06
Manzanas,31.91,49.55,108.13
Manzanas,31.91,49.54,108.4
Manzanas,31.91,49.56,108.06
Manzanas,31.91,49.57,108.4
Manzanas,31.91,49.55,107.58
Manzanas,31.91,49.56,108.06
Manzanas,31.91,49.55,107.86
Manzanas,31.91,49.55,107.86
Manzanas,31.91,49.55,108.2
Manzanas,31.91,49.57,108.2
Manzanas,31.91,49.57,108.06
Manzanas,31.91,49.56,108.47
Manzanas,31.91,49.57,107.79
Manzanas,31.91,49.57,107.93
Manzanas,31.91,49.55,108.27
Manzanas,31.92,49.54,107.99
Manzanas,31.92,49.55,108.89
Manzanas,31.92,49.54,108.82
Manzanas,31.92,49.53,108.68
Manzanas,31.92,49.52,108.06
Manzanas,31.92,49.51,108.2
Manzanas,31.92,49.5,108.47
Manzanas,31.92,49.51,107.72
Manzanas,31.91,49.51,108.06
Manzanas,31.92,49.52,107.86
Manzanas,31.92,49.51,107.79
Manzanas,31.92,49.5,108.34
Manzanas,31.92,49.51,108.4
Manzanas,31.92,49.51,107.86
Manzanas,31.92,49.52,108.34
Manzanas,31.92,49.5,107.93
Manzanas,31.92,49.51,108.13
Manzanas,31.92,49.52,108.27
Manzanas,31.92,49.53,108.2
Manzanas,31.92,49.54,107.18
Manzanas,31.92,49.55,108.75
Manzanas,31.92,49.55,108.27
Manzanas,31.92,49.55,108.54
Manzanas,31.92,49.55,108.4
Manzanas,31.92,49.56,108.4
Manzanas,31.92,49.57,108.2
Manzanas,31.92,49.57,108.27
Manzanas,31.92,49.58,107.79
Manzanas,31.92,49.57,108.13
Manzanas,31.92,49.6,107.99
Manzanas,31.92,49.59,107.65
Manzanas,31.92,49.59,108.4
Manzanas,31.93,49.59,107.93
Manzanas,31.92,49.57,108.2
Manzanas,31.93,49.57,108.27
Manzanas,31.92,49.58,107.65
Manzanas,31.93,49.58,108.13
Manzanas,31.93,49.57,108.54
Manzanas,31.93,49.57,107.99
Manzanas,31.93,49.58,107.93
Manzanas,31.93,49.57,107.79
Manzanas,31.93,49.58,107.65
Manzanas,31.93,49.56,108.06
Manzanas,31.93,49.56,108.13
Manzanas,31.93,49.56,108.06
Manzanas,31.93,49.58,107.72
Manzanas,31.93,49.57,108.4
Manzanas,31.93,49.57,108.2
Manzanas,31.93,49.57,107.86
Manzanas,31.93,49.56,107.72
Manzanas,31.93,49.57,108.27
Manzanas,31.93,49.58,107.72
Manzanas,31.93,49.58,107.93
Manzanas,31.93,49.56,107.93
Manzanas,31.93,49.55,107.52
Manzanas,31.93,49.54,107.86
Manzanas,31.93,49.55,108.27
Manzanas,31.93,49.53,108.2
Manzanas,31.93,49.54,108.27
Manzanas,31.94,49.52,108.2
Manzanas,31.93,49.54,107.52
Manzanas,31.93,49.53,107.72
Manzanas,31.93,49.54,107.93
Manzanas,31.93,49.56,107.72
Manzanas,31.94,49.56,107.45
Manzanas,31.94,49.55,107.58
Manzanas,31.94,49.56,107.79
Manzanas,31.94,49.55,107.72
Manzanas,31.94,49.56,107.65
Manzanas,31.94,49.56,108.4
Manzanas,31.94,49.54,107.58
Manzanas,31.94,49.54,107.79
Manzanas,31.94,49.54,108.27
Manzanas,31.94,49.54,107.86
Manzanas,31.94,49.54,107.86
Manzanas,31.94,49.56,108.06
Manzanas,31.94,49.56,108.2
Manzanas,31.94,49.57,107.65
Manzanas,31.94,49.55,107.93
Manzanas,31.94,49.56,108.13
Manzanas,31.94,49.58,107.52
Manzanas,31.94,49.56,107.31
Manzanas,31.94,49.56,107.99
Manzanas,31.94,49.55,108.2
Manzanas,31.94,49.54,108.06
Manzanas,31.94,49.56,107.65
Manzanas,31.94,49.55,107.52
Manzanas,31.94,49.55,107.58
Manzanas,31.94,49.56,107.93
Manzanas,31.94,49.56,107.45
Manzanas,31.94,49.56,107.58
Manzanas,31.94,49.56,107.45
Manzanas,31.95,49.56,107.72
Manzanas,31.95,49.58,107.99
Manzanas,31.95,49.58,107.86
Manzanas,31.95,49.56,107.45
Manzanas,31.95,49.59,107.31
Manzanas,31.95,49.59,106.98
Manzanas,31.95,49.56,107.18
Manzanas,31.95,49.58,107.58
Manzanas,31.95,49.58,107.25
Manzanas,31.95,49.58,107.72
Manzanas,31.95,49.58,107.45
Manzanas,31.95,49.58,107.11
Manzanas,31.95,49.59,107.45
Manzanas,31.95,49.57,107.45
Manzanas,31.95,49.58,107.45
Manzanas,31.95,49.57,107.31
Manzanas,31.95,49.58,108.27
Manzanas,31.95,49.57,107.45
Manzanas,31.96,49.58,107.18
Manzanas,31.95,49.57,107.45
Manzanas,31.95,49.57,107.99
Manzanas,31.95,49.57,107.86
Manzanas,31.95,49.56,107.93
Manzanas,31.95,49.55,108.2
Manzanas,31.95,49.55,107.58
Manzanas,31.96,49.55,107.31
Manzanas,31.96,49.54,107.58
Manzanas,31.95,49.55,107.45
Manzanas,31.95,49.54,107.86
Manzanas,31.95,49.54,107.52
Manzanas,31.95,49.53,107.72
Manzanas,31.96,49.55,107.58
Manzanas,31.95,49.53,107.11
Manzanas,31.95,49.55,107.99
Manzanas,31.95,49.55,107.18
Manzanas,31.95,49.55,107.45
Manzanas,31.96,49.55,107.52
Manzanas,31.96,49.55,107.52
Manzanas,31.95,49.55,107.86
Manzanas,31.96,49.57,107.93
Manzanas,31.96,49.56,107.79
Manzanas,31.95,49.57,108.06
Manzanas,31.96,49.58,106.91
Manzanas,31.96,49.58,107.79
Manzanas,31.96,49.58,107.52
Manzanas,31.96,49.59,107.72
Manzanas,31.96,49.58,107.65
Manzanas,31.95,49.57,107.52
Manzanas,31.95,49.57,107.72
Manzanas,31.96,49.56,107.52
Manzanas,31.96,49.55,107.45
Manzanas,31.96,49.56,107.38
Manzanas,31.96,49.56,108.27
Manzanas,31.96,49.57,107.45
Manzanas,31.96,49.56,107.72
Manzanas,31.96,49.59,107.45
Manzanas,31.96,49.59,107.11
Manzanas,31.96,49.59,107.52
Manzanas,31.96,49.59,107.45
Manzanas,31.96,49.59,107.31
Manzanas,31.96,49.6,108.06
Manzanas,31.96,49.58,107.25
Manzanas,31.96,49.59,107.11
Manzanas,31.96,49.59,107.11
Manzanas,31.96,49.59,107.72
Manzanas,31.96,49.58,107.31
Manzanas,31.96,49.57,107.52
Manzanas,31.96,49.58,107.31
Manzanas,31.96,49.58,107.45
Manzanas,31.96,49.57,107.52
Manzanas,31.96,49.58,107.86
Manzanas,31.96,49.58,107.31
Manzanas,31.96,49.57,107.65
Manzanas,31.96,49.56,107.52
Manzanas,31.96,49.57,107.38
Manzanas,31.96,49.57,107.31
Manzanas,31.96,49.57,106.98
Manzanas,31.96,49.58,108.06
Manzanas,31.96,49.59,107.11
Manzanas,31.96,49.59,108.13
Manzanas,31.96,49.59,106.98
Manzanas,31.96,49.59,107.52
Manzanas,31.96,49.59,107.58
Manzanas,31.96,49.61,107.04
Manzanas,31.97,49.62,107.58
Manzanas,31.97,49.62,106.98
Manzanas,31.97,49.61,107.79
Manzanas,31.97,49.62,107.45
Manzanas,31.97,49.59,107.04
Manzanas,31.97,49.59,107.52
Manzanas,31.97,49.58,107.31
Manzanas,31.97,49.57,107.99
Manzanas,31.97,49.57,107.31
Manzanas,31.97,49.56,107.18
Manzanas,31.97,49.55,107.11
Manzanas,31.97,49.57,107.72
Manzanas,31.97,49.56,107.52
Manzanas,31.97,49.56,107.79
Manzanas,31.97,49.55,107.72
Manzanas,31.97,49.57,107.72
Manzanas,31.97,49.55,107.25
Manzanas,31.97,49.54,107.25
Manzanas,31.97,49.54,107.45
Manzanas,31.97,49.55,107.65
Manzanas,31.97,49.56,107.72
Manzanas,31.97,49.55,107.25
Manzanas,31.97,49.56,107.11
Manzanas,31.97,49.55,107.52
Manzanas,31.97,49.56,106.71
Manzanas,31.97,49.57,107.72
Manzanas,31.97,49.57,107.86
Manzanas,31.97,49.57,107.11
Manzanas,31.98,49.59,107.65
Manzanas,31.98,49.59,107.58
Manzanas,31.97,49.59,107.52
Manzanas,31.98,49.59,107.25
Manzanas,31.98,49.61,107.52
Manzanas,31.98,49.61,107.04
Manzanas,31.98,49.6,107.25
Manzanas,31.98,49.61,106.91
Manzanas,31.98,49.6,107.58
Manzanas,31.98,49.61,107.52
Manzanas,31.98,49.59,107.04
Manzanas,31.98,49.58,107.38
Manzanas,31.98,49.59,107.58
Manzanas,31.98,49.59,107.11
Manzanas,31.98,49.58,107.04
Manzanas,31.98,49.59,107.52
Manzanas,31.98,49.58,107.72
Manzanas,31.98,49.58,108.34
Manzanas,31.98,49.58,107.52
Manzanas,31.98,49.59,107.18
Manzanas,31.98,49.59,106.91
Manzanas,31.98,49.59,107.52
Manzanas,31.98,49.59,106.98
Manzanas,31.98,49.61,106.91
Manzanas,31.98,49.61,107.58
Manzanas,31.98,49.63,107.04
Manzanas,31.98,49.63,106.91
Manzanas,31.98,49.63,107.93
Manzanas,31.98,49.64,107.18
Manzanas,31.98,49.62,107.18
Manzanas,31.98,49.62,107.45
Manzanas,31.98,49.63,106.98
Manzanas,31.98,49.62,106.91
Manzanas,31.98,49.63,107.25
Manzanas,31.98,49.63,107.11
Manzanas,31.98,49.63,107.65
Manzanas,31.98,49.65,106.84
Manzanas,31.98,49.63,107.45
Manzanas,31.98,49.65,107.52
Manzanas,31.98,49.63,106.98
Manzanas,31.98,49.63,107.04
Manzanas,31.98,49.63,106.98
Manzanas,31.98,49.62,107.72
Manzanas,31.98,49.63,106.98
Manzanas,31.99,49.62,106.71
Manzanas,31.99,49.61,107.31
Manzanas,31.98,49.62,106.78
Manzanas,31.99,49.63,107.11
Manzanas,31.99,49.61,107.38
Manzanas,31.99,49.61,107.04
Manzanas,31.99,49.61,106.98
Manzanas,31.99,49.62,107.38
Manzanas,31.99,49.62,107.25
Manzanas,31.99,49.61,107.52
Manzanas,31.99,49.61,107.31
Manzanas,31.99,49.61,106.51
Manzanas,31.99,49.6,106.91
Manzanas,31.99,49.61,107.65
Manzanas,31.99,49.61,107.11
Manzanas,31.99,49.61,107.45
Manzanas,31.99,49.61,107.79
Manzanas,31.99,49.6,106.91
Manzanas,31.99,49.61,107.45
Manzanas,31.99,49.62,107.65
Manzanas,31.99,49.62,106.98
Manzanas,31.99,49.62,106.51
Manzanas,31.99,49.62,107.45
Manzanas,31.99,49.63,106.98
Manzanas,31.99,49.64,107.04
Manzanas,31.99,49.64,106.64
Manzanas,31.99,49.63,106.91
Manzanas,31.99,49.63,107.58
Manzanas,31.99,49.63,106.71
Manzanas,31.99,49.63,107.04
Manzanas,31.99,49.62,106.91
Manzanas,31.99,49.64,107.45
Manzanas,31.99,49.65,107.38
Manzanas,31.99,49.65,107.52
Manzanas,31.99,49.64,107.65
Manzanas,32.0,49.63,107.04
Manzanas,32.0,49.64,107.52
Manzanas,31.99,49.63,106.98
Manzanas,32.0,49.62,107.11
Manzanas,32.0,49.63,106.78
Manzanas,32.0,49.63,107.45
Manzanas,32.0,49.62,107.38
Manzanas,32.0,49.62,106.98
Manzanas,32.0,49.62,106.98
Manzanas,31.99,49.63,106.71
Manzanas,32.0,49.62,107.18
Manzanas,32.0,49.64,107.11
Manzanas,32.0,49.62,106.78
Manzanas,32.0,49.64,107.18
Manzanas,32.0,49.63,107.45
Manzanas,32.0,49.62,107.18
Manzanas,32.0,49.62,106.71
Manzanas,32.0,49.62,106.78
Manzanas,32.0,49.62,107.25
Manzanas,32.0,49.6,107.58
Manzanas,32.0,49.62,107.58
Manzanas,32.0,49.62,106.98
Manzanas,32.0,49.64,107.45
Manzanas,32.0,49.62,106.91
Manzanas,32.0,49.64,106.64
Manzanas,32.0,49.63,107.31
Manzanas,32.0,49.62,106.84
Manzanas,32.0,49.63,107.25
Manzanas,32.0,49.63,106.98
Manzanas,32.0,49.64,106.98
Manzanas,32.0,49.64,107.18
Manzanas,32.0,49.64,106.84
Manzanas,32.0,49.63,106.25
Manzanas,32.0,49.63,107.04
Manzanas,32.0,49.64,107.52
Manzanas,32.0,49.64,107.04
Manzanas,32.0,49.65,106.58
Manzanas,32.0,49.64,107.11
Manzanas,32.0,49.65,106.91
Manzanas,32.0,49.65,106.58
Manzanas,32.0,49.65,106.71
Manzanas,32.0,49.66,106.51
Manzanas,32.0,49.67,107.04
Manzanas,32.0,49.65,107.52
Manzanas,32.0,49.66,106.64
Manzanas,32.0,49.66,106.58
Manzanas,32.01,49.68,107.18
Manzanas,32.01,49.68,106.71
Manzanas,32.01,49.69,106.64
Manzanas,32.01,49.68,107.31
Manzanas,32.01,49.68,106.98
Manzanas,32.01,49.68,107.18
Manzanas,32.01,49.69,106.84
Manzanas,32.01,49.69,107.04
Manzanas,32.01,49.7,106.84
Manzanas,32.01,49.7,107.04
Manzanas,32.01,49.69,106.38
Manzanas,32.01,49.71,106.44
Manzanas,32.01,49.7,106.51
Manzanas,32.01,49.71,107.25
Manzanas,32.01,49.71,106.91
Manzanas,32.02,49.72,107.11
Manzanas,32.02,49.7,106.58
Manzanas,32.02,49.7,106.25
Manzanas,32.02,49.68,106.71
Manzanas,32.02,49.66,106.58
Manzanas,32.02,49.66,106.71
Manzanas,32.02,49.64,106.98
Manzanas,32.02,49.63,106.84
Manzanas,32.02,49.64,107.04
Manzanas,32.01,49.62,107.25
Manzanas,32.02,49.61,106.91
Manzanas,32.02,49.61,106.78
Manzanas,32.02,49.59,106.91
Manzanas,32.02,49.59,106.25
Manzanas,32.02,49.59,107.18
Manzanas,32.02,49.58,107.65
Manzanas,32.02,49.57,107.31
Manzanas,32.02,49.57,106.78
Manzanas,32.02,49.59,106.51
Manzanas,32.02,49.58,107.38
Manzanas,32.03,49.58,107.18
Manzanas,32.03,49.59,106.58
Manzanas,32.03,49.57,106.58
Manzanas,32.03,49.57,106.51
Manzanas,32.03,49.56,106.71
Manzanas,32.03,49.55,107.18
Manzanas,32.03,49.55,107.31
Manzanas,32.03,49.55,107.04
Manzanas,32.04,49.54,107.18
Manzanas,32.04,49.54,106.91
Manzanas,32.04,49.54,107.18
Manzanas,32.04,49.52,106.84
Manzanas,32.04,49.54,106.84
Manzanas,32.04,49.53,107.31
Manzanas,32.04,49.54,106.91
Manzanas,32.04,49.53,106.91
Manzanas,32.04,49.54,106.78
Manzanas,32.04,49.53,107.11
Manzanas,32.04,49.54,107.04
Manzanas,32.04,49.55,107.58
Manzanas,32.04,49.55,107.04
Manzanas,32.04,49.57,106.91
Manzanas,32.05,49.57,106.64
Manzanas,32.05,49.58,106.98
Manzanas,32.05,49.58,106.84
Manzanas,32.05,49.58,106.58
Manzanas,32.05,49.58,107.25
Manzanas,32.05,49.59,106.84
Manzanas,32.05,49.6,107.45
Manzanas,32.05,49.58,107.04
Manzanas,32.05,49.58,107.31
Manzanas,32.05,49.59,107.25
Manzanas,32.05,49.6,106.84
Manzanas,32.05,49.6,106.51
Manzanas,32.05,49.58,107.11
Manzanas,32.05,49.59,107.38
Manzanas,32.05,49.58,107.04
Manzanas,32.05,49.58,106.91
Manzanas,32.05,49.57,107.93
Manzanas,32.05,49.59,107.38
Manzanas,32.05,49.58,107.25
Manzanas,32.05,49.58,107.04
Manzanas,32.05,49.58,106.91
Manzanas,32.05,49.59,106.84
Manzanas,32.05,49.58,106.98
Manzanas,32.05,49.59,106.44
Manzanas,32.05,49.59,107.04
Manzanas,32.05,49.59,106.64
Manzanas,32.05,49.59,107.52
Manzanas,32.05,49.6,107.04
Manzanas,32.05,49.58,107.25
Manzanas,32.06,49.58,107.31
Manzanas,32.06,49.59,106.98
Manzanas,32.05,49.58,107.18
Manzanas,32.05,49.59,106.58
Manzanas,32.06,49.58,106.31
Manzanas,32.05,49.58,106.58
Manzanas,32.06,49.58,107.25
Manzanas,32.06,49.57,107.04
Manzanas,32.06,49.56,107.52
Manzanas,32.06,49.57,106.84
Manzanas,32.06,49.57,106.98
Manzanas,32.06,49.56,106.71
Manzanas,32.06,49.57,107.18
Manzanas,32.06,49.57,106.64
Manzanas,32.06,49.57,106.44
Manzanas,32.06,49.57,106.98
Manzanas,32.06,49.57,106.91
Manzanas,32.06,49.57,106.78
Manzanas,32.06,49.57,106.58
Manzanas,32.06,49.57,106.84
Manzanas,32.06,49.57,107.52
Manzanas,32.06,49.58,107.18
Manzanas,32.06,49.59,106.44
Manzanas,32.06,49.59,106.51
Manzanas,32.06,49.6,106.44
Manzanas,32.06,49.61,106.91
Manzanas,32.06,49.61,107.31
Manzanas,32.06,49.61,106.38
Manzanas,32.06,49.6,106.31
Manzanas,32.06,49.61,106.64
Manzanas,32.06,49.62,107.04
Manzanas,32.06,49.62,106.64
Manzanas,32.06,49.62,106.31
Manzanas,32.06,49.61,106.51
Manzanas,32.06,49.61,106.51
Manzanas,32.06,49.63,106.64
Manzanas,32.06,49.62,106.51
Manzanas,32.07,49.62,106.51
Manzanas,32.07,49.62,107.25
Manzanas,32.07,49.61,106.64
Manzanas,32.07,49.61,106.44
Manzanas,32.07,49.59,106.31
Manzanas,32.07,49.6,106.71
Manzanas,32.07,49.59,106.98
Manzanas,32.07,49.59,106.44
Manzanas,32.07,49.59,105.98
Manzanas,32.07,49.6,106.58
Manzanas,32.07,49.59,106.98
Manzanas,32.07,49.59,106.91
Manzanas,32.07,49.59,106.71
Manzanas,32.07,49.59,106.25
Manzanas,32.07,49.59,106.64
Manzanas,32.07,49.61,106.51
Manzanas,32.07,49.62,106.05
Manzanas,32.07,49.61,106.18
Manzanas,32.07,49.61,106.18
Manzanas,32.07,49.61,106.58
Manzanas,32.07,49.59,106.44
Manzanas,32.07,49.61,106.31
Manzanas,32.07,49.59,106.31
Manzanas,32.07,49.61,107.04
Manzanas,32.07,49.61,106.44
Manzanas,32.07,49.59,106.44
Manzanas,32.07,49.59,105.92
Manzanas,32.07,49.6,106.05
Manzanas,32.07,49.58,106.05
Manzanas,32.07,49.59,106.44
Manzanas,32.07,49.59,106.18
Manzanas,32.08,49.6,106.31
Manzanas,32.08,49.6,106.25
Manzanas,32.08,49.58,106.38
Manzanas,32.08,49.6,106.84
Manzanas,32.07,49.59,106.38
Manzanas,32.08,49.58,105.85
Manzanas,32.08,49.59,106.71
Manzanas,32.08,49.59,107.25
Manzanas,32.08,49.59,107.04
Manzanas,32.08,49.61,106.58
Manzanas,32.08,49.6,106.05
Manzanas,32.08,49.59,106.44
Manzanas,32.08,49.6,106.18
Manzanas,32.08,49.6,106.25
Manzanas,32.08,49.59,106.11
Manzanas,32.08,49.58,106.91
Manzanas,32.08,49.59,106.31
Manzanas,32.08,49.61,106.58
Manzanas,32.08,49.6,106.58
Manzanas,32.08,49.59,106.31
Manzanas,32.08,49.58,106.18
Manzanas,32.08,49.59,106.25
Manzanas,32.08,49.59,106.11
Manzanas,32.08,49.6,106.44
Manzanas,32.08,49.61,106.44
Manzanas,32.08,49.61,106.05
Manzanas,32.08,49.6,105.92
Manzanas,32.08,49.61,106.58
Manzanas,32.08,49.61,106.51
Manzanas,32.08,49.6,106.25
Manzanas,32.09,49.62,106.18
Manzanas,32.08,49.62,106.51
Manzanas,32.08,49.61,106.44
Manzanas,32.08,49.62,106.84
Manzanas,32.08,49.6,106.05
Manzanas,32.09,49.62,106.05
Manzanas,32.09,49.6,105.98
Manzanas,32.09,49.6,106.31
Manzanas,32.09,49.58,106.58
Manzanas,32.09,49.6,105.92
Manzanas,32.09,49.59,106.58
Manzanas,32.09,49.59,106.11
Manzanas,32.09,49.6,106.05
Manzanas,32.09,49.6,105.39
Manzanas,32.09,49.62,106.11
Manzanas,32.09,49.59,105.65
Manzanas,32.09,49.6,106.31
Manzanas,32.09,49.58,105.72
Manzanas,32.09,49.59,106.44
Manzanas,32.09,49.59,106.64
Manzanas,32.09,49.59,106.18
Manzanas,32.09,49.58,106.11
Manzanas,32.09,49.6,105.98
Manzanas,32.09,49.58,106.31
Manzanas,32.09,49.59,106.11
Manzanas,32.09,49.6,106.51
Manzanas,32.09,49.62,105.85
Manzanas,32.09,49.59,106.11
Manzanas,32.09,49.62,106.31
Manzanas,32.09,49.6,106.05
Manzanas,32.09,49.61,106.18
Manzanas,32.09,49.62,106.18
Manzanas,32.09,49.6,105.79
Manzanas,32.09,49.6,105.39
Manzanas,32.09,49.61,105.72
Manzanas,32.09,49.6,105.79
Manzanas,32.09,49.58,105.59
Manzanas,32.1,49.6,106.11
Manzanas,32.1,49.59,106.71
Manzanas,32.1,49.58,105.79
Manzanas,32.1,49.59,105.59
Manzanas,32.1,49.58,105.79
Manzanas,32.1,49.58,106.18
Manzanas,32.09,49.57,106.05
Manzanas,32.09,49.58,105.92
Manzanas,32.1,49.57,106.44
Manzanas,32.1,49.58,106.05
Manzanas,32.1,49.58,105.85
Manzanas,32.1,49.59,105.79
Manzanas,32.09,49.59,105.98
Manzanas,32.1,49.59,105.92
Manzanas,32.1,49.6,105.85
Manzanas,32.1,49.6,105.85
Manzanas,32.1,49.6,106.05
Manzanas,32.1,49.61,105.98
Manzanas,32.1,49.62,105.85
Manzanas,32.1,49.62,105.92
Manzanas,32.1,49.62,105.52
Manzanas,32.1,49.62,105.92
Manzanas,32.1,49.62,105.65
Manzanas,32.1,49.61,105.59
Manzanas,32.1,49.62,105.72
Manzanas,32.1,49.62,105.92
Manzanas,32.1,49.64,106.18
Manzanas,32.1,49.61,105.65
Manzanas,32.1,49.62,105.59
Manzanas,32.1,49.62,106.31
Manzanas,32.1,49.63,106.05
